name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Nitasha Dishwasher Cover LG 14 Places DFB424FP (Grey Colour),appliances,All Appliances,https://m.media-amazon.com/images/I/41yXgkGipLL._AC_UL320_.jpg,https://www.amazon.in/Nitasha-Dishwasher-Places-DFB424FP-Colour/dp/B091BJGT83/ref=sr_1_6064?qid=1679135934&s=appliances&sr=1-6064,4.0,38,₹337,₹999
"T TOPLINE Electric Hand Blender and Mixer Electric Egg Beater,Cake maker , Beater Cream Mix, Food Blender, Hand mixer , El...",appliances,All Appliances,https://m.media-amazon.com/images/I/41KarqHm8kL._AC_UL320_.jpg,https://www.amazon.in/TOPLINE-Multifunctional-Handheld-Processor-Automatic/dp/B08JVCDSK9/ref=sr_1_6065?qid=1679135934&s=appliances&sr=1-6065,4.1,679,₹599,"₹1,299"
Crompton Instaserve 1200 W Induction Cooktop with Tactile Push Buttons | 7 One touch Cook Menus | Overvoltage Shield Prote...,appliances,All Appliances,https://m.media-amazon.com/images/I/51BVL+q3G+L._AC_UL320_.jpg,https://www.amazon.in/Crompton-Instaserve-Induction-Overvoltage-Protection/dp/B0BRKF2ZCJ/ref=sr_1_6066?qid=1679135934&s=appliances&sr=1-6066,,,"₹2,219","₹3,200"
NID Studio Test [Mains] – Home Coaching Kit [SILICA],appliances,All Appliances,https://m.media-amazon.com/images/I/71el71F4amL._AC_UL320_.jpg,https://www.amazon.in/NID-Phase-Mains-Coaching-SILICA/dp/B00NIOC4KE/ref=sr_1_6067?qid=1679135934&s=appliances&sr=1-6067,4.0,54,"₹1,000","₹1,500"
KARCHER Cordless Handheld Vacuum Cleaner - VCH2,appliances,All Appliances,https://m.media-amazon.com/images/I/718mj4kmUjL._AC_UL320_.jpg,https://www.amazon.in/Karcher-Cordless-Handheld-Vacuum-Cleaner/dp/B08M1G4YTB/ref=sr_1_6068?qid=1679135934&s=appliances&sr=1-6068,3.7,402,,
Shopo (Labal) Arura Professional Mini Digital Jewellery Weighing Scale Machine (500 g x 0.1 g) (Black-Silver),appliances,All Appliances,https://m.media-amazon.com/images/I/71WDF+Q80nL._AC_UL320_.jpg,https://www.amazon.in/Arura-Professional-Jewellery-Weighing-Multicolour/dp/B0721B8RHP/ref=sr_1_6069?qid=1679135934&s=appliances&sr=1-6069,3.9,202,₹499,₹899
B.Nova Akruti new latest model | Non Electric |UF Technology Developed By BARC | Non RO | Alkaline + Active Copper Water P...,appliances,All Appliances,https://m.media-amazon.com/images/I/61OiPNAty+L._AC_UL320_.jpg,https://www.amazon.in/B-Nova-Akruti-Technology-Developed-Purification/dp/B0B3QWMTG3/ref=sr_1_6070?qid=1679135934&s=appliances&sr=1-6070,4.0,68,"₹1,499","₹2,500"
"YOUR MART Popcorn Maker Machine,1200W Hot Air Popcorn Popper Maker with Top Lid, 2 Minutes Fast Electric Popcorn Poppers, ...",appliances,All Appliances,https://m.media-amazon.com/images/I/51BiELQx5CL._AC_UL320_.jpg,https://www.amazon.in/Popcorn-Maker-Machine-Electric-BPA-Free/dp/B0BF9RLJHK/ref=sr_1_6071?qid=1679135934&s=appliances&sr=1-6071,2.8,44,"₹1,099","₹1,999"
Borosil 850-Watt Krispy Pop-up Toaster (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/51EVEY306kL._AC_UL320_.jpg,https://www.amazon.in/Borosil-BTO850WSS21-850-Watt-Krispy-Toaster/dp/B00T5UWWU2/ref=sr_1_6072?qid=1679135934&s=appliances&sr=1-6072,4.1,108,"₹2,620","₹2,790"
"Akua Beat Particulate Filter, Top Filter Bag compatible with Eureka Forbes Amrit Water Purifiers",appliances,All Appliances,https://m.media-amazon.com/images/I/21YlaaWRGKL._AC_UL320_.jpg,https://www.amazon.in/Akua-Beat-Particulate-compatible-Amrit/dp/B0BG4TH8ZS/ref=sr_1_6073?qid=1679135936&s=appliances&sr=1-6073,4.6,3,₹344,₹799
Able CE1041DSB2 Microwave Oven Membrane Keypad CE1041DSB2/TL,appliances,All Appliances,https://m.media-amazon.com/images/I/815DDZXOjOL._AC_UL320_.jpg,https://www.amazon.in/Able-CE1041DSB2-Microwave-Membrane-Keypad/dp/B08X7D3J7D/ref=sr_1_6074?qid=1679135936&s=appliances&sr=1-6074,3.8,26,₹650,"₹2,099"
"LSRP’S Universal Fit Drain Pipe For Front Loads Replacement For Samsung, LG, IFB, Whirlpool, Lloyd, Haier, Bosch, Siemens,...",appliances,All Appliances,https://m.media-amazon.com/images/I/91sC-hry7dL._AC_UL320_.jpg,https://www.amazon.in/Universal-Fit-Replacement-Whirlpool-Automatic/dp/B09K11SPBD/ref=sr_1_6075?qid=1679135936&s=appliances&sr=1-6075,4.6,13,₹299,₹699
"Polycab Superia SP01 Super Premium 1200 mm Underlight Designer Ceiling Fan With Remote, Built-in 6 Colour LED Light and 2 ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61w-V0YbpDS._AC_UL320_.jpg,https://www.amazon.in/Polycab-Superia-Lite-Anti-Rust-Rosewood/dp/B08T7S97X4/ref=sr_1_6076?qid=1679135936&s=appliances&sr=1-6076,3.7,82,"₹6,399","₹9,900"
"V-Guard Terano L9 Exhaust Fan; Speed: 1350 RPM, Sweep: 225 mm & Power Consumption: 40 W (Misty Grey)",appliances,All Appliances,https://m.media-amazon.com/images/I/51d0RhafhuL._AC_UL320_.jpg,https://www.amazon.in/V-Guard-Terano-Exhaust-Fan-Speed/dp/B097XX15CX/ref=sr_1_6077?qid=1679135936&s=appliances&sr=1-6077,3.9,250,"₹1,477","₹1,900"
Oxyair Pipe Vent Cover For Chimney Pipe Outlet With Loovers,appliances,All Appliances,https://m.media-amazon.com/images/I/31wREOqvIML._AC_UL320_.jpg,https://www.amazon.in/Oxyair-Cover-Chimney-Outlet-Loovers/dp/B074SJM3KX/ref=sr_1_6078?qid=1679135936&s=appliances&sr=1-6078,4.2,613,₹499,₹690
StapX weighing machine digital pocket scale / gold weight machine digital / jewellery weight machine digital / 0.01 to 200...,appliances,All Appliances,https://m.media-amazon.com/images/I/61SbT2HfmWS._AC_UL320_.jpg,https://www.amazon.in/StapX-weighing-machine-jewellery-Calibration/dp/B08ZY2HZPD/ref=sr_1_6079?qid=1679135936&s=appliances&sr=1-6079,4.0,110,₹375,₹900
"BROGBUS Electronic Digital Kitchen Scale Weighing Machine (10 Kg), white",appliances,All Appliances,https://m.media-amazon.com/images/I/31iL7hynAjL._AC_UL320_.jpg,https://www.amazon.in/BROGBUS-Electronic-Digital-Kitchen-Weighing/dp/B09HKNWNK9/ref=sr_1_6080?qid=1679135936&s=appliances&sr=1-6080,4.0,32,₹489,₹599
"Irkaja Heavy Duty Adjustable Front/Top Load Washing Machine, Refrigerator & Dishwasher Stand/Trolley (Size: Adjustable)(Si...",appliances,All Appliances,https://m.media-amazon.com/images/I/71X37yXeJiL._AC_UL320_.jpg,https://www.amazon.in/Irkaja-Automatic-Washing-Refrigerator-Dishwasher/dp/B07STS75S8/ref=sr_1_6081?qid=1679135936&s=appliances&sr=1-6081,4.1,330,"₹1,319","₹2,299"
"Aj Creations Multipurpose Fridge Handle Cover, Washable Refrigerator Fridge Handle Cover Cases Used for All Brands Single ...",appliances,All Appliances,https://m.media-amazon.com/images/I/81MhBLvmImL._AC_UL320_.jpg,https://www.amazon.in/Aj-Creations-Multipurpose-Fridge-Handle/dp/B079ZXVWP7/ref=sr_1_6082?qid=1679135936&s=appliances&sr=1-6082,3.7,27,₹299,₹499
"TP-Link Tapo RV10 Plus Robotic Vacuum Cleaner & Mop + Smart Auto-Empty Dock, 4-Level 2000Pa Suction, Google Assistant & Al...",appliances,All Appliances,https://m.media-amazon.com/images/I/61pHfPa6aBL._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Tapo-RV10-Plus-Auto-Charging/dp/B0BSF6TSM2/ref=sr_1_6083?qid=1679135936&s=appliances&sr=1-6083,3.0,8,"₹28,998","₹45,999"
Trishays Shop4All 600 Bullet Juicer Jar for Mixer Grinder 600 ML jar (Mixer Grinder Attachment) ABS Plastic Mixer Juicer J...,appliances,All Appliances,https://m.media-amazon.com/images/I/31KJGPFvZfS._AC_UL320_.jpg,https://www.amazon.in/Trishays-600-Bullet-Mixer-Grinder/dp/B097RYX3WZ/ref=sr_1_6084?qid=1679135936&s=appliances&sr=1-6084,,,₹299,₹450
"LEE STAR Le-809 Portable Electric Mixer Blender Grinder Machine With Heavy Duty Motor, 2 Jar & Seasoning Cap For Smoothies...",appliances,All Appliances,https://m.media-amazon.com/images/I/61trjmyTR3L._AC_UL320_.jpg,https://www.amazon.in/Lee-Star-Stainless-Nutri-Mix-Unbreakable/dp/B01M587TEL/ref=sr_1_6085?qid=1679135936&s=appliances&sr=1-6085,4.0,709,"₹2,049","₹4,290"
HAVAI Honeycomb Pad - Set of 3 - for Bajaj DC 55 DLX Desert Cooler,appliances,All Appliances,https://m.media-amazon.com/images/I/61g6KNDAoAL._AC_UL320_.jpg,https://www.amazon.in/HAVAI-Honeycomb-Pad-Desert-Cooler/dp/B09TXS6B9Q/ref=sr_1_6086?qid=1679135936&s=appliances&sr=1-6086,3.9,4,"₹1,099","₹1,499"
Havells Stealth Underlight 1250mm Ceiling Fan (Pearl White),appliances,All Appliances,https://m.media-amazon.com/images/I/51z27AaCwfL._AC_UL320_.jpg,https://www.amazon.in/Havells-Stealth-Underlight-1250-White/dp/B07XRCTN86/ref=sr_1_6087?qid=1679135936&s=appliances&sr=1-6087,3.8,154,"₹10,500","₹16,495"
"ZenCart Coffee frother for cappuccinos coffee| Coffee beater for hot chocolate| Milk frother for coffee, Mini and portable...",appliances,All Appliances,https://m.media-amazon.com/images/I/61+T2VikGHL._AC_UL320_.jpg,https://www.amazon.in/ZenDash-frother-cappuccinos-chocolate-portable/dp/B0BQ2VTVBN/ref=sr_1_6088?qid=1679135936&s=appliances&sr=1-6088,4.5,5,₹299,₹899
"Borosil Eva Cool Touch 0.6 LTR Stainless Steel Kettle Electric Kettle (0.6 L, Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/41CJdf6uEmL._AC_UL320_.jpg,https://www.amazon.in/Borosil-Touch-Stainless-Kettle-Electric/dp/B09BNQ3C7K/ref=sr_1_6089?qid=1679135936&s=appliances&sr=1-6089,3.9,25,"₹1,799","₹1,890"
"GRATIDY Tall Laundry Hamper | Woven Jute Rope Dirty Clothes Hamper Modern Hamper Basket Large in Laundry Room, (Mix Dark B...",appliances,All Appliances,https://m.media-amazon.com/images/I/612Glvd4ntL._AC_UL320_.jpg,https://www.amazon.in/GRATIDY-Laundry-Clothes-Mix-Dark/dp/B0BV3FDPG4/ref=sr_1_6090?qid=1679135936&s=appliances&sr=1-6090,,,₹799,"₹1,699"
Craftwings Handheld Press Fan Mini Kids Fan Toy Plaything Hand Press Fan Cartoon Fan Toy (1),appliances,All Appliances,https://m.media-amazon.com/images/I/31eZSgugXBL._AC_UL320_.jpg,https://www.amazon.in/Craftwings-Handheld-Press-Plaything-Cartoon/dp/B0BVG94QLK/ref=sr_1_6091?qid=1679135936&s=appliances&sr=1-6091,5.0,1,₹249,₹999
"Ionix Premium 36V Hero Solenoid Valve with Copper Winding, Compatible with All RO Water Purifiers, Solenoid Valve, Solenoi...",appliances,All Appliances,https://m.media-amazon.com/images/I/51-Fme7N5TL._AC_UL320_.jpg,https://www.amazon.in/Ionix-36-Solenoid-Compatible-Purifiers/dp/B07K7NZ9YR/ref=sr_1_6092?qid=1679135936&s=appliances&sr=1-6092,3.9,244,₹190,₹350
"Whirlpool 207 L 4 Star Inverter Direct-Cool Single Door Refrigerator (230 IMPRO ROY 4S INV SAPPHIRE MULIA-Z, Sapphire Muli...",appliances,All Appliances,https://m.media-amazon.com/images/I/51ujqhxf6pL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Inverter-Direct-Cool-Refrigerator-Freshness/dp/B0BSRV9HB6/ref=sr_1_6093?qid=1679135936&s=appliances&sr=1-6093,4.0,1,"₹17,990","₹26,550"
Zebra Premium Tools Z-CW02 Portable 21V High Pressure Washer|Battery Powered| Car/Bike/Floor Washer,appliances,All Appliances,https://m.media-amazon.com/images/I/51H1bU7iAgL._AC_UL320_.jpg,https://www.amazon.in/Premium-Portable-Pressure-Battery-Powered/dp/B0B3NGLMP9/ref=sr_1_6094?qid=1679135936&s=appliances&sr=1-6094,2.9,36,"₹4,999","₹9,999"
Bajaj Neo-Spectrum 400 mm Pedestal Fan (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/71NRRDCtI6L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Neo-Spectrum-400-Pedestal-Blue/dp/B07P288DM4/ref=sr_1_6095?qid=1679135936&s=appliances&sr=1-6095,3.8,141,"₹2,919","₹4,530"
Crompton Solarium Neo 15-L 5 Star Rated Storage Water Heater with Advanced 3 Level Safety (Ivory),appliances,All Appliances,https://m.media-amazon.com/images/I/519BihCu1FL._AC_UL320_.jpg,https://www.amazon.in/Crompton-Greaves-SWH15-1615-Solarium/dp/B07K2HRJ8C/ref=sr_1_6096?qid=1679135936&s=appliances&sr=1-6096,4.1,853,"₹7,797.91","₹13,500"
Aomzon Fitting Industrial Sewing Machine Parts Presser Foot and Quick Change Screw Device Presser Foot Change Screws Clamp...,appliances,All Appliances,https://m.media-amazon.com/images/I/617+qNg-55L._AC_UL320_.jpg,https://www.amazon.in/Fitting-Industrial-Machine-Adjustable-Accessory/dp/B0BQCTB79Q/ref=sr_1_6097?qid=1679135937&s=appliances&sr=1-6097,3.0,2,₹222,"₹1,200"
Wheezy Portable Stainless Steel Electric Cordless Mini Handheld / Whisker / Blender Drink Mixer and Foamer for Smooth Crea...,appliances,All Appliances,https://m.media-amazon.com/images/I/51hhPYZ6TGL._AC_UL320_.jpg,https://www.amazon.in/Wheezy-Portable-Stainless-Milkshakes-Battery-Not/dp/B0BJ94LK9D/ref=sr_1_6098?qid=1679135937&s=appliances&sr=1-6098,1.0,3,₹199,₹599
HASTHIP® Humidifier for Room Moisture 200ML Cool & Warm Color Cool Mist Flame Lighting Effect Aroma Diffuser for Home Frag...,appliances,All Appliances,https://m.media-amazon.com/images/I/514-5DubhjL._AC_UL320_.jpg,https://www.amazon.in/HASTHIP%C2%AE-Humidifier-Moisture-Fragrance-Essential/dp/B0BL9BD437/ref=sr_1_6099?qid=1679135937&s=appliances&sr=1-6099,3.8,4,"₹1,781","₹2,849"
"360 C50 Robot Vacuum and Smart Water Mop, with Remote, 2600Pa Suction, 510ml Large dust-bin, 300ml Large Water-Tank, Sched...",appliances,All Appliances,https://m.media-amazon.com/images/I/61ZqB-rb6vS._AC_UL320_.jpg,https://www.amazon.in/360-Vacuum-Scheduled-Cleaning-Compatible/dp/B08BRTD219/ref=sr_1_6100?qid=1679135937&s=appliances&sr=1-6100,3.7,"2,928","₹12,995","₹29,990"
Pringle Juiceman | Centrifugal Juicer | Juicer 500 Watt | Home and Kitchen | Wide Mouth & 2 Speed & Pulse Function |Stainl...,appliances,All Appliances,https://m.media-amazon.com/images/I/71FBj9mqy9L._AC_UL320_.jpg,https://www.amazon.in/Pringle-Juicer-Juiceman-400-Watt-Silver/dp/B07CVMP4C9/ref=sr_1_6101?qid=1679135937&s=appliances&sr=1-6101,3.2,36,"₹3,039","₹4,770"
3D CREATIONS Aluminium 6 Cups Aluminum (Polished) South Indian Filter Degree Kaapi/Coffee Machine or Percolator/Perculator...,appliances,All Appliances,https://m.media-amazon.com/images/I/41w9pU4NtdL._AC_UL320_.jpg,https://www.amazon.in/3d-Creations-Aluminum-Indian-Machine/dp/B07G5FDBVH/ref=sr_1_6102?qid=1679135937&s=appliances&sr=1-6102,4.2,757,"₹1,200","₹4,000"
Bajaj Edge 1200mm Ceiling Fan (Brown),appliances,All Appliances,https://m.media-amazon.com/images/I/417KLrEEf1L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Edge-1200mm-Ceiling-Brown/dp/B01D36TODG/ref=sr_1_6103_mod_primary_new?qid=1679135937&s=appliances&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-6103,4.0,"1,002","₹1,734","₹2,490"
ACTIVA Instant Aqua Gold Pure Copper LPG Gas Water Heater with Anti Rust Coating Geyser ISI Approved Saves Geyser from Cor...,appliances,All Appliances,https://m.media-amazon.com/images/I/617SOxMkUGL._AC_UL320_.jpg,https://www.amazon.in/ACTIVA-Instant-Approved-Corrosion-Metallic/dp/B07ZY245G3/ref=sr_1_6104?qid=1679135937&s=appliances&sr=1-6104,3.8,612,"₹3,699","₹4,490"
OGENERAL AMGB09BAWA-B WINDOW AC 0.75 TON 5 STAR (White),appliances,All Appliances,https://m.media-amazon.com/images/I/61bGljJ9PjL._AC_UL320_.jpg,https://www.amazon.in/OGENERAL-AMGB09BAWA-B-WINDOW-0-75-White/dp/B09HBYJS1Y/ref=sr_1_6105?qid=1679135937&s=appliances&sr=1-6105,3.6,14,"₹28,180","₹30,520"
ASKAB Parad Tikia - Parad Tablets for Preventing Grains and Dry Food Items / preservatives and pest control and protector...,appliances,All Appliances,https://m.media-amazon.com/images/I/91hEJ2Xq2yL._AC_UL320_.jpg,https://www.amazon.in/ASKAB-Parad-Tikia-Preventing-preservatives/dp/B09G2RR2Y7/ref=sr_1_6106?qid=1679135937&s=appliances&sr=1-6106,3.7,206,₹215,₹799
Docbel-Braun Kitchen Household Weighing Scale,appliances,All Appliances,https://m.media-amazon.com/images/I/61mn4LadW3L._AC_UL320_.jpg,https://www.amazon.in/Docbel-Braun-Kitchen-Household-Weighing-Scale/dp/B00JB837SY/ref=sr_1_6107?qid=1679135937&s=appliances&sr=1-6107,4.2,239,"₹1,079","₹1,699"
"Samsung MW7592W Microwave Glass Cooking Tray 10 inches - Compatible DE74-00027A, UMC1071AAB, Silver",appliances,All Appliances,https://m.media-amazon.com/images/I/41Dfy4pjfUL._AC_UL320_.jpg,https://www.amazon.in/Samsung-MW7592W-Microwave-Cooking-inches/dp/B01DDWTCYQ/ref=sr_1_6108?qid=1679135937&s=appliances&sr=1-6108,4.3,158,"₹1,575","₹2,000"
"STAR WEAVES Microwave Oven Cover for Samsung 28 L Convection MC28H5033CK, Design52 (Multicolour)",appliances,All Appliances,https://m.media-amazon.com/images/I/81ZfFdz+GuL._AC_UL320_.jpg,https://www.amazon.in/Star-Weaves-Microwave-Convection-MC28H5033CK/dp/B08GKLNNTV/ref=sr_1_6109?qid=1679135937&s=appliances&sr=1-6109,4.1,91,₹329,₹999
Whirlpool 200 L 5 Star Inverter Direct-Cool Single Door Refrigerator with Intellisense Inverter Technology (220 IMPRO ROY ...,appliances,All Appliances,https://m.media-amazon.com/images/I/51ChQrEkZ1L._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Direct-Cool-Refrigerator-Intellisense-Technology/dp/B0BWJ9RY7W/ref=sr_1_6110?qid=1679135937&s=appliances&sr=1-6110,1.0,1,"₹18,190","₹26,000"
Arroser Pure Aqua Neeo Zinc Copper Alkaline RO Water Purifier RO+ ZN + CU +ALK Copper + Mineral RO + UV + TDS Controller w...,appliances,All Appliances,https://m.media-amazon.com/images/I/51r2p2P2NEL._AC_UL320_.jpg,https://www.amazon.in/Arroser-Pure-Alkaline-Purifier-Controller/dp/B0BQ79JCG8/ref=sr_1_6111?qid=1679135937&s=appliances&sr=1-6111,5.0,4,"₹5,188","₹24,999"
Oson Umbrella (TA-1) Sewing Machine Stand with Plywood Table (Brown).,appliances,All Appliances,https://m.media-amazon.com/images/I/71O7zUjN9NL._AC_UL320_.jpg,https://www.amazon.in/Oson-Umbrella-Sewing-Machine-Plywood/dp/B09VFFDQ3Z/ref=sr_1_6112?qid=1679135937&s=appliances&sr=1-6112,3.5,20,,"₹3,199"
"OCEAN STAR TECHNOLOGIES Jumbo Star Whole House Water Filter with Housing Bag Filter, Pressure Meter, Wrench - 20 Inch (Blu...",appliances,All Appliances,https://m.media-amazon.com/images/I/517K3EQMUzL._AC_UL320_.jpg,https://www.amazon.in/OCEAN-STAR-TECHNOLOGIES-Water-Filter-Pressure/dp/B08BKRDXJ2/ref=sr_1_6113?qid=1679135937&s=appliances&sr=1-6113,3.7,448,"₹1,399","₹1,699"
Amazon Brand - Solimo Standard PVC Fridge Top Cover with 3 Fridge Mats & 2 Handle Covers - White,appliances,All Appliances,https://m.media-amazon.com/images/I/81MvN9buWWL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Standard-Fridge/dp/B09V5T2C6J/ref=sr_1_6114?qid=1679135937&s=appliances&sr=1-6114,4.4,13,₹509,₹601
"PRH Basics Electric Meat Grinder with Bowl | 700W Stainless Steel Food Chopper for Kitchen | Meat, Vegetables, Onion, Garl...",appliances,All Appliances,https://m.media-amazon.com/images/I/614YJmSV1JL._AC_UL320_.jpg,https://www.amazon.in/PRH-Electric-Grinder-Stainless-Vegetables/dp/B0BWN661Q6/ref=sr_1_6115?qid=1679135937&s=appliances&sr=1-6115,Get,FREE Delivery by Amazon,"₹1,499","₹2,799"
"VOWEl™ Folding Portable Outdoor Barbeque Charcoal BBQ Grill Oven With 10PC Stainless Steel Stick , Wooden Stick,(BBQ ,Wood...",appliances,All Appliances,https://m.media-amazon.com/images/I/71CpsgAaevS._AC_UL320_.jpg,https://www.amazon.in/Portable-Barbeque-Charcoal-Stainless-12-stick/dp/B08PVKP7PW/ref=sr_1_6116?qid=1679135937&s=appliances&sr=1-6116,3.8,519,₹995,"₹1,999"
KI 5 Meter Waste water Drain Outlet Pipe / Washing machine Outlet Hose Pipe-White (Pack of 1),appliances,All Appliances,https://m.media-amazon.com/images/I/31lxvr8VKiL._AC_UL320_.jpg,https://www.amazon.in/KI-Outlet-Washing-machine-Pipe-White/dp/B094R8TH4K/ref=sr_1_6117?qid=1679135937&s=appliances&sr=1-6117,3.9,32,₹279,₹349
"Goldwinner Eco Bullet Jar for Mixer Grinder Set of 2 (530 ML & 350 ML) ABS Transparent Plastic, Black",appliances,All Appliances,https://m.media-amazon.com/images/I/31s5nOY1U-L._AC_UL320_.jpg,https://www.amazon.in/Goldwinner-Bullet-Grinder-Transparent-Plastic/dp/B08X6Z3Z65/ref=sr_1_6118?qid=1679135937&s=appliances&sr=1-6118,2.3,3,₹520,"₹1,099"
"Whirlpool Ice Magic PRO 200 L 3 Star Direct-Cool Single Door Refrigerator (215 IMPRO PRM 3S, SAPPHIRE MULIA)",appliances,All Appliances,https://m.media-amazon.com/images/I/71xVschAMCL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-215-ICEMAGIC-PRO-PRM/dp/B08828TDLN/ref=sr_1_6119?qid=1679135937&s=appliances&sr=1-6119,4.0,124,,
"Alstorm Thunder BK 60cm 1200 m3/hr Auto Clean Chimney (Titanium Black 60, 2 Baffle Filter with SS Oil Cup, Touch Control, ...",appliances,All Appliances,https://m.media-amazon.com/images/I/31ziHJVytHL._AC_UL320_.jpg,https://www.amazon.in/Alstorm-Thunder-BK-Titanium-60/dp/B0BRFQTZFG/ref=sr_1_6120?qid=1679135937&s=appliances&sr=1-6120,5.0,1,"₹7,990","₹24,990"
"TONY TONE High-Speed Small Desk Fan - Portable 3-Speed Mini Table Fan with Wall-Mount Option - 6 Inches, 150mm Blade - Ide...",appliances,All Appliances,https://m.media-amazon.com/images/I/610UDoHarZL._AC_UL320_.jpg,https://www.amazon.in/SPEED-Table-Inches-Suitable-Kitchen/dp/B07YWF6G9S/ref=sr_1_6121?qid=1679135938&s=appliances&sr=1-6121,5.0,2,₹779,"₹1,395"
Electronic Spices Small 8025 3 Inch (80x80x25mm) Brushless 12v Dc Exhaust Cooling Fan Single Piece,appliances,All Appliances,https://m.media-amazon.com/images/I/61xjVBCMDNL._AC_UL320_.jpg,https://www.amazon.in/Electronic-Spices-80x80x25mm-Brushless-Exhaust/dp/B0BC4HLXLL/ref=sr_1_6122?qid=1679135938&s=appliances&sr=1-6122,4.0,1,₹89,₹199
NEOSTARâ„¢ Flat Single Battery White Inverter Trolley (Not for Tt / Lt Long Battery).,appliances,All Appliances,https://m.media-amazon.com/images/I/51drd7jfe4L._AC_UL320_.jpg,https://www.amazon.in/NEOSTAR-Single-Battery-Inverter-Trolley/dp/B0863KF6C7/ref=sr_1_6123?qid=1679135938&s=appliances&sr=1-6123,4.2,189,"₹1,415","₹2,230"
NL TRADERS mini cooler for room cooling mini cooler ac portable air cooler portable air conditioners for Home Office Artic...,appliances,All Appliances,https://m.media-amazon.com/images/I/41a7CXkv5uL._AC_UL320_.jpg,https://www.amazon.in/NL-TRADERS-conditioners-Conditioner-Humidifier/dp/B0BW4H1VMC/ref=sr_1_6124?qid=1679135938&s=appliances&sr=1-6124,,,"₹2,699","₹4,999"
